Date,Open,High,Low,Close,Volume,Company
2020-01-01,302.1338298988337,305.9299530177727,300.9897158700408,302.03409127146443,30478917,Netflix Inc.
2020-01-02,307.7781217138231,309.8197854289209,307.2606085977156,309.79192112452876,9593988,Netflix Inc.
2020-01-03,303.46150465525665,306.1534516712799,300.10870928464556,304.35639066328395,18876189,Netflix Inc.
2020-01-04,304.2476455849764,306.5642657583392,300.9738338000314,306.8789111124686,25996275,Netflix Inc.
2020-01-05,304.3386360631939,304.8214934792253,300.60233573759854,305.47928507666984,45627699,Netflix Inc.
2020-01-06,313.9448898345663,316.04163211732373,313.1288756308206,311.14413312342384,38931601,Netflix Inc.
2020-01-07,301.0673304933093,304.48646218898364,299.5211728714666,301.22477023185826,12089177,Netflix Inc.
2020-01-08,304.0907270417622,307.22997135308685,297.970421995225,306.4887628411111,17252963,Netflix Inc.
2020-01-09,305.50923514232625,306.2143052456383,305.1627360825594,305.41225930153547,40758747,Netflix Inc.
2020-01-10,296.29900953397834,301.2724139839808,295.62138080370505,296.92689996126586,46079731,Netflix Inc.
2020-01-11,298.4748612346933,300.2861434920922,298.0490672934057,296.98092244277706,29295032,Netflix Inc.
2020-01-12,300.12133803215903,304.51071817211226,299.0839778293917,298.10497511207967,27149020,Netflix Inc.
2020-01-13,301.9777975615742,303.67823499116975,298.4498781107857,302.0259292199143,49223602,Netflix Inc.
2020-01-14,301.27916790039075,302.75297198955786,298.05746083585205,298.99813020057644,46883949,Netflix Inc.
2020-01-15,308.6475994319208,309.69850178092963,302.14832560702934,312.15649921671036,30306327,Netflix Inc.
2020-01-16,293.56026187868366,302.34034641354583,291.8924774010496,294.0092916473622,3405961,Netflix Inc.
2020-01-17,305.51791944635005,311.3138940690019,303.3044783988127,306.27325417958957,4191465,Netflix Inc.
2020-01-18,299.72820501741325,302.2540024565063,294.21825813022366,301.2400873067403,39764464,Netflix Inc.
2020-01-19,300.29352364818874,308.07740823821706,300.0245152748869,298.4366117176362,40773997,Netflix Inc.
2020-01-20,298.6305722902079,300.6776559663485,298.2102861545037,296.5516730724055,40378221,Netflix Inc.
2020-01-21,299.4157852566216,302.8880252202591,298.12399739667745,299.0350010465397,11266314,Netflix Inc.
2020-01-22,310.3333316525346,311.02907654472926,310.1551002070366,310.5770120938453,25245286,Netflix Inc.
2020-01-23,306.5957403531822,308.3464408248744,302.42966786406237,307.50355972033475,19740308,Netflix Inc.
2020-01-24,301.56628360738233,306.6739516304249,301.1771267062881,300.907523419083,25112241,Netflix Inc.
2020-01-25,308.0550947167116,312.52086668278247,306.6775853755998,307.84389089057953,21585210,Netflix Inc.
2020-01-26,311.9678441705551,312.46338093140963,310.4838999616217,310.1351072166719,20512179,Netflix Inc.
2020-01-27,305.1063067520285,309.14488689344023,304.14315074532374,306.053291822224,49008020,Netflix Inc.
2020-01-28,304.745962539494,312.92457657158155,301.3782954055691,301.90392024016427,22629654,Netflix Inc.
2020-01-29,302.92338088282935,307.1258004922954,300.2991358553055,302.8935431474727,33680470,Netflix Inc.
2020-01-30,295.64798497107114,302.76909865479877,290.9609074411383,296.33474969195413,1536209,Netflix Inc.
2020-01-31,304.2696617895024,305.7088135426513,292.85731353872114,303.72310198893535,25406256,Netflix Inc.
2020-02-01,313.19762850921427,315.1739450179391,312.8480575981022,315.86840096124337,7902918,Netflix Inc.
2020-02-02,299.7718134883885,302.0885374978024,292.3129290450042,300.42117953508523,37952826,Netflix Inc.
2020-02-03,294.1657253013363,295.1270343473627,290.98471235912274,295.35300492479456,3500389,Netflix Inc.
2020-02-04,290.27630727097704,300.2090540217031,288.76648027031047,290.8334359235042,40986212,Netflix Inc.
2020-02-05,282.5050265865414,282.57040379996033,280.3347628140037,281.1063380523246,21852692,Netflix Inc.
2020-02-06,287.5571402802678,288.5223506648654,283.40213153217627,287.39324436265235,4254365,Netflix Inc.
2020-02-07,271.8165130387023,272.37947564754825,270.5099492962384,271.70565890964593,31629189,Netflix Inc.
2020-02-08,268.7929978935073,271.26388275776094,259.795907178146,267.7371899916469,24361197,Netflix Inc.
2020-02-09,268.32365823393536,272.65526930929485,267.4939493542144,267.3942179966526,26517575,Netflix Inc.
2020-02-10,263.46872295289575,263.9827007703051,263.23315437681305,261.0028751861211,10978528,Netflix Inc.
2020-02-11,272.9764547614214,275.27681762192327,272.2214508097011,272.0321539845423,17462109,Netflix Inc.
2020-02-12,279.22182366899955,281.30518409102734,271.25849616284006,276.78622319714253,34729547,Netflix Inc.
2020-02-13,286.5406284490609,286.56700816193705,281.61930423274237,285.90696550446785,45630055,Netflix Inc.
2020-02-14,286.0109614550337,289.4551729854017,284.59452581742244,287.3383804697364,5273985,Netflix Inc.
2020-02-15,285.6478585570853,286.7626787916439,281.69200333128043,283.0573431226449,13084433,Netflix Inc.
2020-02-16,278.43201760213856,282.0733686083228,276.69508136671584,279.7070978640545,8517217,Netflix Inc.
2020-02-17,278.26962214681146,283.2642142324566,274.2051799001001,277.0472582338745,15441674,Netflix Inc.
2020-02-18,280.6713051781441,281.34629114278255,279.6547378634204,279.86254637509177,45173336,Netflix Inc.
2020-02-19,284.0823662134487,284.3055670811977,279.04745583704596,284.90176741573316,32109834,Netflix Inc.
2020-02-20,298.5238273525385,299.9279155132561,290.08910988793406,300.32312349815425,23199766,Netflix Inc.
2020-02-21,299.72587939683365,305.17020360942496,299.23377797737186,299.43525192361056,34467589,Netflix Inc.
2020-02-22,302.4285818645436,303.15757674189354,297.7528197920479,303.8007204515312,38481908,Netflix Inc.
2020-02-23,310.95172221709834,313.68784349358333,308.9618974218741,309.40154369303093,34048304,Netflix Inc.
2020-02-24,298.2115198835552,299.1675822749942,297.05601596581806,301.06948940008266,21285932,Netflix Inc.
2020-02-25,304.2282809066896,306.51302023734735,300.02896806376253,301.4513408149674,22664451,Netflix Inc.
2020-02-26,304.61330584764926,307.06802121320743,303.4377227579565,304.84041209761847,31083498,Netflix Inc.
2020-02-27,307.0507528998342,308.6802217496883,302.5751933899558,306.0756420401067,42521700,Netflix Inc.
2020-02-28,305.0163062410274,306.0571659854017,304.20930613825726,302.61285288696513,2093113,Netflix Inc.
2020-02-29,307.3424092191649,311.4978013142653,306.04609252178636,305.20806248567965,29102774,Netflix Inc.
2020-03-01,309.9970881033127,310.60530345404857,305.4219850008872,310.7518202586392,43692535,Netflix Inc.
2020-03-02,324.39598159751904,329.2204101632279,319.74773404315255,327.13364145467324,48644548,Netflix Inc.
2020-03-03,328.53023333595365,328.701432377299,325.2860352377591,328.4148496542497,38550158,Netflix Inc.
2020-03-04,328.70416715482054,331.908319296665,325.0250290977273,329.4951108259032,17661636,Netflix Inc.
2020-03-05,312.71623086961097,313.1177135967135,308.2445896401491,311.7291653108768,16093047,Netflix Inc.
2020-03-06,311.04009182814457,311.6487964704325,309.06375147679273,310.87132968108494,14108965,Netflix Inc.
2020-03-07,310.6706676923579,317.53687090791504,308.45863050412714,310.36961385244933,19380982,Netflix Inc.
2020-03-08,315.3575471276008,318.33091740314813,308.38133813223084,316.51408453383,39480543,Netflix Inc.
2020-03-09,315.6463760860431,317.9437466131608,314.47573440639934,317.4783993373589,5730974,Netflix Inc.
2020-03-10,321.8375835687056,326.3039749911791,318.89793793762766,320.9340272238478,18450797,Netflix Inc.
2020-03-11,322.5724951995058,322.7693150734961,318.1771110571772,323.6793706150347,33005042,Netflix Inc.
2020-03-12,324.7729574781378,325.76491376258946,323.47098252631616,325.3299191316024,23109663,Netflix Inc.
2020-03-13,322.9539900019714,324.4924655693028,320.6713826166391,323.7148370500265,5890423,Netflix Inc.
2020-03-14,322.4270172047394,323.8514468494457,319.097228568087,321.90702440476787,28056584,Netflix Inc.
2020-03-15,323.3955210233354,324.8549727074106,322.6570577651144,323.9048747886157,2081078,Netflix Inc.
2020-03-16,322.59168036048817,324.82457903157353,317.74307779465755,322.3500216861408,34245666,Netflix Inc.
2020-03-17,324.3808753698125,328.2751645197374,320.34412649592804,322.6107216720013,49570670,Netflix Inc.
2020-03-18,328.24563170855,328.8985689063258,326.23628049030435,328.21121855778796,3390268,Netflix Inc.
2020-03-19,330.4996556276934,335.1975821105029,328.45897765128,332.94312263927156,20301429,Netflix Inc.
2020-03-20,332.9281163088649,336.0324215504595,332.02941805519737,331.34169087406013,19236748,Netflix Inc.
2020-03-21,340.5800618530749,344.5970344770939,334.8599744797188,341.73987505478135,22019343,Netflix Inc.
2020-03-22,360.3852670098669,362.3335045621149,357.92813454529806,362.07950465972584,1857001,Netflix Inc.
2020-03-23,356.585176514483,362.46371784335565,356.56739354572824,357.09774177572825,20907534,Netflix Inc.
2020-03-24,357.1446066143863,358.838878965499,349.5198258912369,359.33669749069935,18471312,Netflix Inc.
2020-03-25,361.0088967068846,364.61536371409403,356.5878324926757,361.2683891379774,7530496,Netflix Inc.
2020-03-26,357.6740650825237,364.3218360571163,354.02709612340004,359.9831734961498,22059032,Netflix Inc.
2020-03-27,356.19893875034035,363.07522235089544,356.057807169296,356.29331235934535,30526043,Netflix Inc.
2020-03-28,368.6639477471406,369.7165156854076,363.34484553329537,368.26361125922773,8300555,Netflix Inc.
2020-03-29,369.7967378643002,374.7924223148162,368.6743797359714,367.9448082324677,47050986,Netflix Inc.
2020-03-30,361.4691725952411,364.9931228155148,357.9520982947535,363.004222981383,32188663,Netflix Inc.
2020-03-31,359.2727788508298,360.12548684659595,358.84155927808297,362.1456363301769,26462912,Netflix Inc.
2020-04-01,361.754760657107,364.1592351764134,358.64270191777825,364.271453203256,14823566,Netflix Inc.
2020-04-02,358.38730142433974,360.8096330710169,357.42615622646275,357.4396756142029,33611902,Netflix Inc.
2020-04-03,367.36505684602065,372.7762941958995,354.3667226343121,368.8175137259526,40209803,Netflix Inc.
2020-04-04,362.91067406973343,369.99710589572595,359.02404494621396,364.86842582378443,1535649,Netflix Inc.
2020-04-05,367.63493308748457,367.6482023508343,356.44537480700893,368.64382367992727,42568329,Netflix Inc.
2020-04-06,363.32963746307723,367.58876045770455,362.4549156494607,361.47465386864275,12540553,Netflix Inc.
2020-04-07,356.98058531769533,358.1190308662492,354.6256629844041,356.8278259123131,48552547,Netflix Inc.
2020-04-08,370.5620907792381,370.98550100311763,366.6241129292084,369.74606007519986,33114061,Netflix Inc.
2020-04-09,372.5773342504292,374.80705696193206,364.50818284974656,372.1275141648368,38332184,Netflix Inc.
2020-04-10,370.8500584260568,378.74745754712984,370.0920188342816,368.6423450700329,21411016,Netflix Inc.
2020-04-11,372.86283706615336,375.7452684672788,370.65737907857334,373.7225462752285,30889414,Netflix Inc.
2020-04-12,370.62644133593807,373.7868427848769,368.2466120118394,370.6675021453095,27750362,Netflix Inc.
2020-04-13,372.00147783412774,378.0793067311354,371.0261610459055,371.5900049434754,30292141,Netflix Inc.
2020-04-14,362.04165958352894,367.5362501580903,360.91719576628554,360.5816204821194,19481214,Netflix Inc.
2020-04-15,359.2561153683471,359.6591293737969,356.38079968381845,356.5025619770726,9041385,Netflix Inc.
2020-04-16,356.19783215088376,358.7773885306947,353.2821105606168,355.32066726469964,34926698,Netflix Inc.
2020-04-17,351.95974224267275,353.97095573923264,350.7242608019918,351.7705425390207,28180747,Netflix Inc.
2020-04-18,353.00920894277937,356.9380788292055,352.2097779106155,356.76170888452725,17791204,Netflix Inc.
2020-04-19,362.1444875993632,362.60613659984716,360.42840628204493,366.6233848641691,48896490,Netflix Inc.
2020-04-20,356.51815196798293,360.2741256581403,351.49324887198725,357.313150583309,38180029,Netflix Inc.
2020-04-21,364.5749219499813,365.93744832148195,364.19908637489533,364.8023576067075,23322297,Netflix Inc.
2020-04-22,364.8479244095465,372.16845360788903,357.6133647144034,365.01356336433275,30271569,Netflix Inc.
2020-04-23,352.0246285755204,354.46651355631735,350.0544886576196,353.68902456043276,2042865,Netflix Inc.
2020-04-24,355.63476495132187,364.09084158301937,352.2572043166428,356.3991693730984,47975002,Netflix Inc.
2020-04-25,351.6178107361905,356.5598437511714,349.6527206014356,351.26711522581945,28918889,Netflix Inc.
2020-04-26,354.2653340144176,356.29358370222434,353.4540525804807,355.8904949755284,13530428,Netflix Inc.
2020-04-27,357.63470652298184,357.7890977287191,357.4564404838225,359.52255043646755,15016203,Netflix Inc.
2020-04-28,363.89780735502,366.4886441717782,363.6450800280395,365.67963949401707,23120082,Netflix Inc.
2020-04-29,369.063578627028,371.76282162917016,365.1561578100322,370.12581171534885,31152345,Netflix Inc.
2020-04-30,368.7143891215077,371.2037581200283,360.77086402354536,368.4871959952799,44467133,Netflix Inc.
2020-05-01,368.9967679243902,377.72103027292104,363.7455072032605,367.4197556014918,39631280,Netflix Inc.
2020-05-02,375.3306124381842,377.74916816148635,374.20579768688714,377.5919205275673,8983247,Netflix Inc.
2020-05-03,365.1612245960369,371.88121921975403,360.65479578009587,366.9447418871138,44903735,Netflix Inc.
2020-05-04,371.8265196693239,372.48030974766965,366.50326168822573,373.3208121082454,48364617,Netflix Inc.
2020-05-05,379.0373094119264,381.95827482390433,374.81405954281036,376.0537618656648,30214207,Netflix Inc.
2020-05-06,392.5319792720168,395.06553690730743,386.6745034405834,392.02815261664585,28425491,Netflix Inc.
2020-05-07,377.970965166085,381.6978085489194,377.8811089186473,380.14825746587815,21764848,Netflix Inc.
2020-05-08,382.08983197656204,385.8919976124054,381.53728090939046,382.2392020618437,3650069,Netflix Inc.
2020-05-09,381.93885060205963,383.63700775112335,380.1176644248311,380.9598855326637,22234755,Netflix Inc.
2020-05-10,380.02509070582005,386.62750823053847,374.16053066209224,382.7045795557964,24462132,Netflix Inc.
2020-05-11,380.82221103422654,381.1476144500334,375.4185262979804,380.7326766305109,29309858,Netflix Inc.
2020-05-12,392.8697550680713,395.39093228534796,385.2259692589365,390.2128735786203,19418744,Netflix Inc.
2020-05-13,389.33161721497527,389.8748169992281,382.5199058372372,391.84568109088536,29927431,Netflix Inc.
2020-05-14,391.9484168289906,395.82074439662694,389.5069433682639,394.21691653166494,34231662,Netflix Inc.
2020-05-15,394.89988907894497,399.3797694611793,389.9719083117703,399.6786259771896,25103303,Netflix Inc.
2020-05-16,407.1227322353267,410.8981936610819,404.7372723168701,405.63601619601343,25861393,Netflix Inc.
2020-05-17,406.8346376724068,415.6979600011028,402.31532638454206,408.6088848955033,19935832,Netflix Inc.
2020-05-18,428.91435844244387,437.75546071336805,424.46474984130197,429.02681509323503,47296778,Netflix Inc.
2020-05-19,440.974214119094,447.91640209510496,436.6692184547966,441.85803870183844,28150769,Netflix Inc.
2020-05-20,458.82431522732344,460.4594508933215,450.5467944024008,458.93769093549315,37458915,Netflix Inc.
2020-05-21,468.68931913589995,479.02175464277065,465.72627665479047,467.4351150024677,49285993,Netflix Inc.
2020-05-22,477.7818435644727,481.526460303665,476.50355526217567,470.67444383579914,47405690,Netflix Inc.
2020-05-23,472.07988140585826,475.1772157148252,469.34387569850725,468.6927250843604,29344187,Netflix Inc.
2020-05-24,472.74686180245084,477.6948305033616,462.0086009546304,475.65577141095235,17066076,Netflix Inc.
2020-05-25,478.4339406204861,479.2479344763068,477.9039596054704,484.4506644777815,37908164,Netflix Inc.
2020-05-26,472.4473738789873,473.1636856932136,463.6954408296285,475.0996913203741,42020233,Netflix Inc.
2020-05-27,474.8545299186554,475.11973239730673,470.16951522677783,478.64852717671187,3719885,Netflix Inc.
2020-05-28,479.4178870123289,481.93038334677493,467.60894419343134,475.899272690861,47718400,Netflix Inc.
2020-05-29,497.86361621344815,502.78498950173537,491.51155020831857,498.29277575031443,23857858,Netflix Inc.
2020-05-30,493.21092707327387,493.7569227230481,477.8105032089899,492.01746141554537,15094537,Netflix Inc.
2020-05-31,502.47725394108846,507.7404751724282,497.7835384517542,502.1642169022584,40902315,Netflix Inc.
2020-06-01,502.681886721064,504.3944913893777,501.10461274823706,504.0422482339365,5594608,Netflix Inc.
2020-06-02,498.0839295403636,506.155057376611,497.4037111967735,499.0790427065353,2389308,Netflix Inc.
2020-06-03,507.8863894459463,512.5410339950224,504.8511481769801,505.07422553526067,36974504,Netflix Inc.
2020-06-04,504.36949142385816,514.2226579184089,497.9193531315785,504.2136844657396,35950259,Netflix Inc.
2020-06-05,506.9026052404217,512.1672799244562,505.0732705553836,508.32066762821387,36984704,Netflix Inc.
2020-06-06,519.6918781870064,525.8816279094203,511.75098952020403,525.635257768175,41614584,Netflix Inc.
