Date,Open,High,Low,Close,Volume,Company
2020-01-01,159.74242973621736,162.3352733580714,159.22098494379182,160.44015777641184,49289829,Microsoft Corporation
2020-01-02,154.5835793628539,155.1805173977735,152.2812133842759,156.19824834723332,25162819,Microsoft Corporation
2020-01-03,154.9990052370847,156.08115506014607,153.1701306394942,154.47305850106176,5279434,Microsoft Corporation
2020-01-04,155.07130147791628,156.08245943880843,153.51896617165843,154.17679448744428,20754611,Microsoft Corporation
2020-01-05,154.90094891979476,155.97343852759684,154.01887120465622,154.29806300465398,31137040,Microsoft Corporation
2020-01-06,161.132004402542,161.13586134747965,159.7488704877536,160.29469995948637,33544780,Microsoft Corporation
2020-01-07,158.65588931963418,158.66642019703008,157.6019922260059,158.86344780518144,26908445,Microsoft Corporation
2020-01-08,156.1339225672295,156.98388465684337,155.0770273401129,155.47672932875514,29070120,Microsoft Corporation
2020-01-09,154.65710662449987,156.3259588403777,153.99170334855341,153.97843404352957,37805744,Microsoft Corporation
2020-01-10,152.5216957489819,155.53721182627652,152.3216897949439,151.9909898117811,49183686,Microsoft Corporation
2020-01-11,158.06732094212222,158.83366640373674,158.0556863098469,159.08996142175445,4150357,Microsoft Corporation
2020-01-12,153.40197350180134,155.01019705746305,151.07971388147715,153.48271340578535,41842648,Microsoft Corporation
2020-01-13,154.20097852639097,155.3149794629254,153.5875149737242,153.16853750046863,15611112,Microsoft Corporation
2020-01-14,147.93640225767882,150.0599161840933,144.85032413915357,147.9018646127618,14906884,Microsoft Corporation
2020-01-15,154.09845182274896,154.27503600538085,153.7818921992368,154.69459459108282,10321870,Microsoft Corporation
2020-01-16,155.64796498074153,156.15971538188109,155.4111214991563,156.61794641351187,25274553,Microsoft Corporation
2020-01-17,154.1651912453443,156.05471397006983,153.27321543847881,154.59195980683032,17713093,Microsoft Corporation
2020-01-18,156.75961932241847,157.30948880269776,153.998420646423,155.64600178554423,19238415,Microsoft Corporation
2020-01-19,153.36313817396683,157.4970734293828,153.13853244718663,152.20264778608063,33153305,Microsoft Corporation
2020-01-20,152.49321591072913,153.74365917853868,149.52117713407955,153.3883313261054,6901155,Microsoft Corporation
2020-01-21,160.08439824397877,160.51188458377626,159.74946081120189,159.2407601537035,29203532,Microsoft Corporation
2020-01-22,160.76871477988803,162.7734974489892,158.88731654915517,161.3468961936077,48585622,Microsoft Corporation
2020-01-23,161.2871887867654,161.73298791608678,157.55810421943025,162.17687525823527,36476751,Microsoft Corporation
2020-01-24,165.87255690485023,167.7914349642641,162.32366268615908,166.11047344893262,12261401,Microsoft Corporation
2020-01-25,167.363691381775,168.00869992497726,165.61084100024627,167.83131689359809,24634739,Microsoft Corporation
2020-01-26,166.54118747024256,166.71706887083565,164.69484437239566,166.26098230205383,28898629,Microsoft Corporation
2020-01-27,168.68569699818804,172.7175065939062,167.4228357892171,168.4695603000259,16499332,Microsoft Corporation
2020-01-28,165.6565867807185,167.29696134006005,165.13739073026827,165.1923261020176,41791939,Microsoft Corporation
2020-01-29,161.703797433641,161.9319732694534,160.4022914186684,162.11636959799895,25496137,Microsoft Corporation
2020-01-30,170.59659793380578,173.89518334677595,167.09335896818834,170.91770466361183,47970469,Microsoft Corporation
2020-01-31,173.06497711624047,175.27292598521032,171.58082746222746,172.23345744102463,27361005,Microsoft Corporation
2020-02-01,176.8239920353332,178.38991055894468,176.81753276891794,176.1467113641862,41829933,Microsoft Corporation
2020-02-02,173.20751537046607,173.51045797567085,172.80606602827413,174.29121641588333,13990424,Microsoft Corporation
2020-02-03,175.23035037973256,175.4848929166453,175.19043296977765,173.89513691989464,40752625,Microsoft Corporation
2020-02-04,175.3251623657674,175.88926143087883,175.09136835476824,175.32648722016825,2899963,Microsoft Corporation
2020-02-05,166.52012622657713,167.69057617276283,166.37198128744728,165.7629645398166,46671399,Microsoft Corporation
2020-02-06,166.45351495759053,169.76752694505586,166.21083199114364,165.33269742059625,46823243,Microsoft Corporation
2020-02-07,165.77584115513042,166.02659311458657,163.9353624942381,165.55843952816485,34714347,Microsoft Corporation
2020-02-08,166.2544776125476,168.22393103248567,166.04380394937436,165.94583201388104,34092468,Microsoft Corporation
2020-02-09,164.52473724097962,164.53188665385295,163.54946682408502,164.5239439481237,38623099,Microsoft Corporation
2020-02-10,165.69528122819116,168.88713716662699,164.41582344285501,165.3687646101682,22723524,Microsoft Corporation
2020-02-11,168.12668576258483,168.555725618923,165.32422955028602,168.50274685630148,36934157,Microsoft Corporation
2020-02-12,172.71420948567592,172.88317567310148,172.49583798590248,172.7186061203086,39759594,Microsoft Corporation
2020-02-13,171.34015884706568,174.97423211701897,171.2085215504191,169.82419408595214,14211012,Microsoft Corporation
2020-02-14,170.19248778348293,170.42799318338774,167.6527675340703,170.00281404713456,20019768,Microsoft Corporation
2020-02-15,171.00089965063162,171.3024773689029,167.95251650147048,170.47388148300828,28516094,Microsoft Corporation
2020-02-16,170.1744668209999,170.6023101651958,168.10817946670156,171.286136334427,33978441,Microsoft Corporation
2020-02-17,160.3381098111656,163.76540898697192,160.0642288211425,159.38327293405575,29201871,Microsoft Corporation
2020-02-18,160.65855229192974,164.3602629109937,157.76932387679946,160.39038127894435,44937971,Microsoft Corporation
2020-02-19,159.57082657233363,159.95621573489993,159.02525576921593,159.44834525794462,14205117,Microsoft Corporation
2020-02-20,157.95869173415775,159.04040035920605,157.9494704789745,159.55500512415148,18184555,Microsoft Corporation
2020-02-21,157.0087458655971,159.14492845409896,155.34594449914547,154.49044064791156,23250790,Microsoft Corporation
2020-02-22,163.52694266106207,164.9298836611926,163.4032797067192,163.8616923055556,26780051,Microsoft Corporation
2020-02-23,160.17479548393317,161.77356042818053,158.55694433202217,159.51530641895727,12337671,Microsoft Corporation
2020-02-24,163.09745468436097,164.74171421272283,160.84569122476938,163.81551183238682,44972924,Microsoft Corporation
2020-02-25,160.45836247379017,160.70793405511938,160.17064644158475,160.36022764888472,41173741,Microsoft Corporation
2020-02-26,161.2075332965351,163.19123785041143,159.87854230450438,162.61978865895625,27724257,Microsoft Corporation
2020-02-27,162.63764678096803,165.05702788253313,158.7431935392692,162.5966499358062,19702227,Microsoft Corporation
2020-02-28,160.18090058309843,160.26786147433543,158.46682476459728,160.75116682758082,3178788,Microsoft Corporation
2020-02-29,160.0048744293526,160.25426104940945,158.68366563518842,159.21647006213163,46980333,Microsoft Corporation
2020-03-01,154.6373418972844,155.25062609862354,154.38575718368205,153.8673637857088,31527640,Microsoft Corporation
2020-03-02,164.0225205767731,164.82189856205642,162.61127279951305,163.42998729845968,9489375,Microsoft Corporation
2020-03-03,163.03827537757417,164.03130693687712,162.6849605721177,162.300866008755,38454132,Microsoft Corporation
2020-03-04,170.0019831229193,170.96240622081277,169.33186783358354,169.7104838517042,29912155,Microsoft Corporation
2020-03-05,161.98479004317934,163.8343059635136,161.6056090773908,162.4684586184182,7204487,Microsoft Corporation
2020-03-06,172.221925053887,173.44972781056322,169.6300637102988,171.42997662320317,2206158,Microsoft Corporation
2020-03-07,168.33309093897876,170.59600572167773,168.20824989159615,169.47291011701606,16967642,Microsoft Corporation
2020-03-08,164.86569395072004,170.047413360943,163.79755348682872,164.36882791977473,8784093,Microsoft Corporation
2020-03-09,167.30588336316382,167.67945747155323,166.24245438342706,167.3551766318091,9367911,Microsoft Corporation
2020-03-10,167.43861203254426,169.40212722149911,166.2087069662181,167.57442619068956,19637785,Microsoft Corporation
2020-03-11,166.58602371839422,167.4441055848223,166.19411863963157,166.6639219178152,43412043,Microsoft Corporation
2020-03-12,156.5656214363112,158.1784033388904,154.8594578738783,158.05996606329018,3746330,Microsoft Corporation
2020-03-13,154.40644437208545,154.4594401043174,152.61957336657136,154.1715888226977,28077643,Microsoft Corporation
2020-03-14,152.866622247903,154.16448561711704,152.61234169352912,152.6308718000464,48417830,Microsoft Corporation
2020-03-15,154.94793820278622,159.3736503647796,154.39571825108854,155.43824197770192,48750805,Microsoft Corporation
2020-03-16,157.36316264873986,159.378320106935,152.7861715702532,158.11311637230867,27494790,Microsoft Corporation
2020-03-17,156.50950816100163,157.84416287494528,156.28229204323284,156.6352462688127,14876296,Microsoft Corporation
2020-03-18,158.75925162589365,164.01817176425686,158.33351473600703,158.2370915344313,5019025,Microsoft Corporation
2020-03-19,160.68538294952154,162.32890743676026,158.9395924221631,160.14446186789812,32389496,Microsoft Corporation
2020-03-20,165.22725628138602,166.57475861587747,162.1265371551692,164.6902758650265,19208326,Microsoft Corporation
2020-03-21,163.23969982787395,165.2699235207683,160.66887749422074,163.19682470515235,7784417,Microsoft Corporation
2020-03-22,162.9707870840219,164.31983598971442,160.5836227216072,163.39042093265007,44140084,Microsoft Corporation
2020-03-23,161.62248525512368,162.60491340920325,161.19835817634007,161.29566057790527,42030337,Microsoft Corporation
2020-03-24,159.99171868513758,160.34282934674326,159.6998509350459,162.18791500715568,2686604,Microsoft Corporation
2020-03-25,155.70136821294156,156.6789354214867,153.07238463221498,155.44185604915694,9119773,Microsoft Corporation
2020-03-26,160.72706047927468,160.8539674770973,157.06840667375286,160.2011705512333,41705658,Microsoft Corporation
2020-03-27,167.68845840391637,168.2188673318302,166.4741156294704,167.78025276053458,3939502,Microsoft Corporation
2020-03-28,168.4262571737307,169.56009850077993,167.70252755812993,169.5771752690798,19687982,Microsoft Corporation
2020-03-29,169.62181991155833,169.62339951875265,168.25988388856388,171.526177111773,28360976,Microsoft Corporation
2020-03-30,169.63843314671394,170.6872579272123,166.53258388711484,168.93293590943208,30029735,Microsoft Corporation
2020-03-31,169.2902107307021,170.19465232195327,167.5506470015267,168.73352350188435,33512743,Microsoft Corporation
2020-04-01,167.90862210217438,169.89859291330336,166.6023388735115,170.13906472536092,43680534,Microsoft Corporation
2020-04-02,170.6410023693844,173.2046302080474,169.00340090116055,171.32237244025862,30611800,Microsoft Corporation
2020-04-03,172.0904516912413,173.06893677256977,171.11616140433964,172.15499691893615,1386138,Microsoft Corporation
2020-04-04,163.2071186513306,163.25496640385802,161.9227148247016,162.67854835787148,49165336,Microsoft Corporation
2020-04-05,160.0816284969052,164.7279468131089,157.7994425312165,159.98090065399126,22607219,Microsoft Corporation
