Date,Open,High,Low,Close,Volume,Company
2020-01-01,122.98703042645539,125.61391653905233,122.12520005997331,123.26093593178247,24905359,Alphabet Inc.
2020-01-02,122.10903723673103,122.46674152151385,120.52362522801924,121.89889596504095,13599483,Alphabet Inc.
2020-01-03,123.557130926547,124.99683180536023,120.93913730777278,123.7788244959646,42892742,Alphabet Inc.
2020-01-04,122.20388692544257,122.78231475546372,121.38699579873031,123.14086590195163,29701509,Alphabet Inc.
2020-01-05,125.30297766685142,125.46019165169893,123.60857329212097,125.28403348775433,21955930,Alphabet Inc.
2020-01-06,118.96460119425748,120.0830680903274,117.7635361912695,118.87861521398007,22201133,Alphabet Inc.
2020-01-07,123.91369350342619,125.3468033737685,120.21695171079256,123.45134220813685,38188342,Alphabet Inc.
2020-01-08,120.62483815831584,122.28854889843699,119.33362767007522,120.50955694642042,49944758,Alphabet Inc.
2020-01-09,126.20697086201552,127.50198802542003,124.54850290730131,125.62497240260265,11226952,Alphabet Inc.
2020-01-10,125.8665976422433,129.5899158765761,122.38081690713148,125.94653908842507,34556375,Alphabet Inc.
2020-01-11,120.84892866860773,121.26322765815299,119.88405296499963,121.23494012132447,25979325,Alphabet Inc.
2020-01-12,116.85280820759188,117.5286531070602,115.23019861202258,116.97607191068766,5895773,Alphabet Inc.
2020-01-13,116.3746540394084,117.82392133579386,115.83928833535127,116.02258325039747,20684682,Alphabet Inc.
2020-01-14,118.4725375388448,118.9027799166893,116.0137987591694,119.38122980693912,4532059,Alphabet Inc.
2020-01-15,117.872090941467,119.4485244111995,116.67355126058315,118.30550082631592,28371012,Alphabet Inc.
2020-01-16,111.5571216768046,112.26884618578777,110.08776321212908,111.3051391436169,25709501,Alphabet Inc.
2020-01-17,107.26733506152597,108.04537780821778,106.34995208054458,107.02811619350152,49073916,Alphabet Inc.
2020-01-18,107.51039932638588,109.28585723748893,106.0525370139219,107.32843425210397,34934769,Alphabet Inc.
2020-01-19,104.23587009490159,104.31486210897543,103.87978558500092,104.91189999767174,5185904,Alphabet Inc.
2020-01-20,107.75493097024123,107.99550984341528,106.60062880430827,108.86516749691155,2006603,Alphabet Inc.
2020-01-21,107.10140539498414,108.6797391441557,105.32803872520368,107.24725226024253,41829792,Alphabet Inc.
2020-01-22,107.36488655371099,109.06516197781947,106.98809822784685,106.947757560285,41353919,Alphabet Inc.
2020-01-23,103.12406206538455,103.45330329616921,102.91286879778652,102.6089506033663,33997781,Alphabet Inc.
2020-01-24,111.13529014993578,111.5616015873955,110.88170766601095,111.0089306810997,18538333,Alphabet Inc.
2020-01-25,108.26969294978957,108.94036286315246,108.03280013526127,107.23647458943697,19905837,Alphabet Inc.
2020-01-26,104.57093127312632,104.96680275227749,103.29462448226572,105.53624562705262,17463302,Alphabet Inc.
2020-01-27,112.16307321914903,113.77994075933425,111.5005429238434,113.58738763630907,26425102,Alphabet Inc.
2020-01-28,109.27347986939509,111.61452696769223,109.0508082277915,108.81399409395777,7476420,Alphabet Inc.
2020-01-29,109.05784809925599,109.89697128415214,108.27704226689343,110.50106303948783,4611164,Alphabet Inc.
2020-01-30,108.43734505964069,109.70469970757482,107.6390912964947,108.48790595591412,12317144,Alphabet Inc.
2020-01-31,104.31833123008575,105.04008870983408,103.7098700740827,104.38015917951878,32935681,Alphabet Inc.
2020-02-01,110.1543833660768,110.56490003994769,108.47732358805402,110.43851614926173,49269659,Alphabet Inc.
2020-02-02,112.32140897297778,112.4912183198787,110.98079022355346,112.03967444167307,11145266,Alphabet Inc.
2020-02-03,108.73017231822058,109.96886100875714,107.2936249855054,108.40032932411857,25349640,Alphabet Inc.
2020-02-04,110.77359538865909,110.99947667746672,109.65206881452669,111.30965960360396,49553465,Alphabet Inc.
2020-02-05,107.08578127046839,108.2901306140686,106.29226780767111,106.5441232515099,34693413,Alphabet Inc.
2020-02-06,116.10679206516416,117.36072778779396,115.32981780533758,115.46112142187087,39316542,Alphabet Inc.
2020-02-07,115.82900934441805,116.76379010499754,115.44210514701241,116.23298343904582,36675333,Alphabet Inc.
2020-02-08,118.500077369524,120.34508203586314,116.87552251741302,118.80261649252658,24928927,Alphabet Inc.
2020-02-09,117.76457548660476,118.36335735255359,117.74994152250916,118.69372119018693,36829871,Alphabet Inc.
2020-02-10,119.05770326427842,119.41425370400967,117.39742211170712,118.98354387546951,49601236,Alphabet Inc.
2020-02-11,116.8070370025792,117.19769538343384,116.3248321221078,115.95053505601267,32474609,Alphabet Inc.
2020-02-12,122.1849955856334,122.54280999512804,119.56116334132781,122.82644374601269,42631832,Alphabet Inc.
2020-02-13,115.09353039858954,115.11233810279114,114.52333691681494,114.4502429032892,24061944,Alphabet Inc.
2020-02-14,111.47780665029615,112.8420238591631,109.63276949536166,111.62634741330788,45176713,Alphabet Inc.
2020-02-15,116.57478062109858,118.709618027074,114.36414637926553,117.59873686278908,23713413,Alphabet Inc.
2020-02-16,119.27484945486334,120.71084463658465,118.69975697710255,119.55076199929707,11685189,Alphabet Inc.
2020-02-17,115.63219696400336,117.07068382951297,114.40958216931462,114.91133533895723,5889679,Alphabet Inc.
2020-02-18,120.04471469177459,121.43575775463837,118.4965429380305,119.19920824601977,36793800,Alphabet Inc.
2020-02-19,120.15933155788913,121.37773726852211,119.28397302383698,119.28319095054536,42934786,Alphabet Inc.
2020-02-20,123.11844013081743,123.3505695289726,122.33416384924138,121.81790992390121,10259382,Alphabet Inc.
2020-02-21,115.19361771240482,115.57185962059371,113.37276539115666,114.55012721342028,18126114,Alphabet Inc.
2020-02-22,116.93314195043244,117.30471795577,115.14096349912785,116.73282753396376,22500157,Alphabet Inc.
2020-02-23,118.50683717569197,118.80763616005522,118.35021888995836,119.30512227577177,23579529,Alphabet Inc.
