Date,Open,High,Low,Close,Volume,Company
2020-01-01,130.2796822015587,132.37007847038024,129.10394953177655,130.08302585529125,25212403,JPMorgan Chase & Co.
2020-01-02,130.97662177162118,132.40690765896332,130.31667914696288,129.51226089321526,30600257,JPMorgan Chase & Co.
2020-01-03,132.11670957502923,133.2675318079937,131.17930428509857,132.10873499103494,39833553,JPMorgan Chase & Co.
2020-01-04,132.34227376315044,133.08369435174086,127.90604713400603,131.91838785520792,34680558,JPMorgan Chase & Co.
2020-01-05,128.33659688740477,128.5541848690596,126.56383474512457,128.14656575331182,4279864,JPMorgan Chase & Co.
2020-01-06,134.50413839426858,136.40640589748978,133.9945136571155,135.16527350568245,7414369,JPMorgan Chase & Co.
2020-01-07,133.73211626981234,135.28053052073886,133.21232126369557,134.71915672150797,37260067,JPMorgan Chase & Co.
2020-01-08,132.95810003580158,134.3598658221235,130.99470503859342,133.3547963587948,39083713,JPMorgan Chase & Co.
2020-01-09,126.88112032010916,127.94095419867627,126.73491436997588,126.63904520876838,48171137,JPMorgan Chase & Co.
2020-01-10,129.36872635968683,129.61961298758303,129.1662375593832,129.53613534123605,27992599,JPMorgan Chase & Co.
2020-01-11,126.59194554482832,127.25441242867623,126.32093630711428,125.9101979996811,43462003,JPMorgan Chase & Co.
2020-01-12,123.63267707366649,124.30670171043364,121.91863357478006,123.84480635097282,28010953,JPMorgan Chase & Co.
2020-01-13,124.98219861357025,127.05957416315984,123.73524209538591,124.25966946271255,35431319,JPMorgan Chase & Co.
2020-01-14,125.88555780201955,126.73404713818314,125.43348003650459,125.7893883912646,33265097,JPMorgan Chase & Co.
2020-01-15,123.76929769020488,124.15521240000072,121.53044483438138,123.6126187111016,32346290,JPMorgan Chase & Co.
2020-01-16,119.82615801908042,121.2883948752652,118.86125913950356,119.51946286351337,6812849,JPMorgan Chase & Co.
2020-01-17,115.85300093478689,116.31934092970246,115.46292661450877,115.2092475076653,1471527,JPMorgan Chase & Co.
2020-01-18,122.1195994084975,123.15279876995821,121.29290080178113,122.72453185512431,8676056,JPMorgan Chase & Co.
2020-01-19,118.0100073502662,118.70949047934191,117.42302136509151,117.63551449177093,40541667,JPMorgan Chase & Co.
2020-01-20,119.55226478919664,120.55100637661874,118.48196452264021,119.20689572229547,13217655,JPMorgan Chase & Co.
2020-01-21,114.82665555710147,115.06385566109051,113.69149359009958,114.5506988088936,20914935,JPMorgan Chase & Co.
2020-01-22,115.22668034219458,115.24574722551827,114.59483064708292,114.83550297134431,37970258,JPMorgan Chase & Co.
2020-01-23,113.49187419371364,117.25057366686829,110.88053279763658,113.89184642277702,7840224,JPMorgan Chase & Co.
2020-01-24,115.21472613785625,115.98823284353809,113.94479149491428,115.20224016478444,45766611,JPMorgan Chase & Co.
2020-01-25,116.32411357360583,117.67325623345918,115.95957889129444,116.41583273598827,33607791,JPMorgan Chase & Co.
2020-01-26,115.31532939122094,116.91436070412163,112.65062786422558,114.7387260142857,4080381,JPMorgan Chase & Co.
2020-01-27,107.77379484095034,109.78488585949262,105.6436720864133,107.86690859966536,24210235,JPMorgan Chase & Co.
2020-01-28,106.18630678293485,106.98158737748781,104.8558783819744,107.0139704482088,39976226,JPMorgan Chase & Co.
2020-01-29,110.64419860550275,110.66221668339071,109.96250496067476,110.74451202462909,47020366,JPMorgan Chase & Co.
2020-01-30,110.83804365272893,111.39619503550527,110.04061627755951,111.17699460177016,31653429,JPMorgan Chase & Co.
2020-01-31,113.81233646996805,115.47532628860645,112.61029416928132,113.31747174201733,7957752,JPMorgan Chase & Co.
2020-02-01,111.55564288999649,111.57999353658575,110.75576745341674,110.77600792407571,16133197,JPMorgan Chase & Co.
2020-02-02,116.42831344070586,117.03434062105009,115.09019292500845,116.74170861346197,38914612,JPMorgan Chase & Co.
2020-02-03,121.16348860868915,121.19093865418235,120.18857250164926,121.14623345349173,32947005,JPMorgan Chase & Co.
2020-02-04,123.72886149501119,123.76223618369897,123.31611188047091,123.15718181605232,11936997,JPMorgan Chase & Co.
2020-02-05,125.69075728874444,127.28626618561401,125.54909433046318,127.12717851961206,15512431,JPMorgan Chase & Co.
2020-02-06,121.72763173221769,124.43728737447537,120.69933009718237,121.05524738376191,40716148,JPMorgan Chase & Co.
2020-02-07,120.70019313388586,120.80262507743893,119.61470826130498,120.03692011368622,12593631,JPMorgan Chase & Co.
2020-02-08,126.43175180640593,126.66063662499442,126.37424769240938,127.11515917916826,24977399,JPMorgan Chase & Co.
2020-02-09,130.71957377806967,132.77523382730115,128.89409628068353,131.47098287432487,27269258,JPMorgan Chase & Co.
2020-02-10,130.05455645383682,130.82726712620027,128.49449956855142,130.1117655610085,19577216,JPMorgan Chase & Co.
2020-02-11,128.7091586083912,129.75916435241012,126.61966930327753,127.90567152605088,14450634,JPMorgan Chase & Co.
2020-02-12,129.74972781440277,132.24489635837693,127.30532774920444,130.7118591963105,37547137,JPMorgan Chase & Co.
2020-02-13,131.883940308526,132.52371188599187,129.23728222829376,130.3151704133269,14788052,JPMorgan Chase & Co.
2020-02-14,132.74764879400715,134.35879019942135,130.88161387882568,132.2346926213375,4419490,JPMorgan Chase & Co.
2020-02-15,129.47355899240117,132.3917529986737,128.63551100143602,129.03583469996093,45631957,JPMorgan Chase & Co.
2020-02-16,130.58779499938638,132.32874371677167,129.39222026142667,130.52907917110795,7258254,JPMorgan Chase & Co.
2020-02-17,135.28698970979505,135.57259146479103,135.10693703243334,133.91978358986074,45844342,JPMorgan Chase & Co.
2020-02-18,132.0694064670437,132.61565539587065,130.67959540032967,131.73739220506602,23236359,JPMorgan Chase & Co.
2020-02-19,135.0356796508681,135.87486279646825,134.07404967315435,135.15417475097982,29683699,JPMorgan Chase & Co.
2020-02-20,139.7232078298718,142.3984724622256,139.15426009931497,139.47785214421,10009785,JPMorgan Chase & Co.
2020-02-21,138.83702124739054,139.1830260718645,138.3861830804269,138.44324291009076,42013813,JPMorgan Chase & Co.
2020-02-22,137.09916627326263,138.00475019486615,136.10822301350743,137.7206356377837,47359754,JPMorgan Chase & Co.
2020-02-23,139.79956250289786,141.357828533065,139.3942165764673,140.01155437018386,22046282,JPMorgan Chase & Co.
2020-02-24,134.46775327162524,136.51668324872028,131.78101651080027,134.36972288758298,24216807,JPMorgan Chase & Co.
2020-02-25,131.82354753375265,134.14243045862966,131.13558806773815,131.73273944594598,1590957,JPMorgan Chase & Co.
